2021-01-17 18:16:27.111416,CaOH_velsel_runs,del_s2w_GHz=0.5,successes_pp=0,succ_mols_pp=,0
2021-01-17 18:25:58.808670,CaOH_velsel_runs,del_s2w_GHz=1.5,successes_pp=0,succ_mols_pp=,0
2021-01-17 18:30:11.041431,CaOH_velsel_runs,gate=0.15,successes=14527
2021-01-17 18:30:11.104825,CaOH_velsel_runs,gate=0.65,successes=1930
2021-01-17 18:30:11.156016,CaOH_velsel_runs,gate=1.15,successes=840
2021-01-17 18:30:11.198760,CaOH_velsel_runs,gate=1.65,successes=215
2021-01-17 18:30:11.506721,CaOH_velsel_runs,successes_pp=214,succ_mols_pp=,493,6163,6987,14505,22506,41103,54855,78079,110916,121035,137971,152909,171938,184635,189670,201105,239706,239926,259944,260908,269122,277042,287672,292189,315546,338101,338986,351558,353580,372302,382798,411560,413766,439092,446659,462195,465587,499907,530952,534985,564639,579853,630605,649591,673707,689503,725256,735462,736232,745732,771242,784117,799373,806734,811709,832795,847638,852674,886067,912586,918982,951926,984777,992096,994769,997048,1013266,1019073,1027137,1028332,1028621,1034014,1035648,1046837,1058110,1091809,1107457,1153402,1166045,1166080,1181511,1193024,1204750,1207474,1213350,1215832,1218316,1225971,1228459,1233112,1281291,1297335,1308655,1315355,1322197,1324836,1334098,1334862,1407142,1409654,1438342,1451495,1453730,1461478,1466829,1470208,1528861,1553564,1557932,1601149,1604852,1636158,1642562,1644072,1698865,1707864,1708778,1718026,1736684,1755410,1758185,1770032,1773944,1785819,1797801,1799005,1799489,1851420,1855412,1876172,1954128,2007169,2027783,2027946,2039028,2040377,2084715,2086386,2102517,2112083,2113509,2143863,2155242,2179347,2198988,2216135,2216782,2217351,2219338,2221325,2229853,2236574,2238242,2252036,2296326,2321823,2325566,2331379,2376279,2378095,2388169,2389935,2391117,2421755,2433684,2434263,2456496,2463398,2474375,2477951,2482343,2492689,2498779,2524642,2529455,2533106,2543436,2546493,2548559,2571614,2584219,2591649,2595629,2603157,2610920,2611011,2614032,2631477,2648123,2665281,2675141,2678140,2697207,2720086,2733466,2746517,2756545,2757070,2764041,2775915,2800439,2801507,2803059,2807232,2830244,2839856,2853223,2885269,2886680,2902833,2903239,2968508,2984910,2988786
2021-01-17 18:47:43.141919,CaOH_velsel_runs,del_s2w_GHz=2.5,successes_pp=214,succ_mols_pp=,493,6163,6987,14505,22506,41103,54855,78079,110916,121035,137971,152909,171938,184635,189670,201105,239706,239926,259944,260908,269122,277042,287672,292189,315546,338101,338986,351558,353580,372302,382798,411560,413766,439092,446659,462195,465587,499907,530952,534985,564639,579853,630605,649591,673707,689503,725256,735462,736232,745732,771242,784117,799373,806734,811709,832795,847638,852674,886067,912586,918982,951926,984777,992096,994769,997048,1013266,1019073,1027137,1028332,1028621,1034014,1035648,1046837,1058110,1091809,1107457,1153402,1166045,1166080,1181511,1193024,1204750,1207474,1213350,1215832,1218316,1225971,1228459,1233112,1281291,1297335,1308655,1315355,1322197,1324836,1334098,1334862,1407142,1409654,1438342,1451495,1453730,1461478,1466829,1470208,1528861,1553564,1557932,1601149,1604852,1636158,1642562,1644072,1698865,1707864,1708778,1718026,1736684,1755410,1758185,1770032,1773944,1785819,1797801,1799005,1799489,1851420,1855412,1876172,1954128,2007169,2027783,2027946,2039028,2040377,2084715,2086386,2102517,2112083,2113509,2143863,2155242,2179347,2198988,2216135,2216782,2217351,2219338,2221325,2229853,2236574,2238242,2252036,2296326,2321823,2325566,2331379,2376279,2378095,2388169,2389935,2391117,2421755,2433684,2434263,2456496,2463398,2474375,2477951,2482343,2492689,2498779,2524642,2529455,2533106,2543436,2546493,2548559,2571614,2584219,2591649,2595629,2603157,2610920,2611011,2614032,2631477,2648123,2665281,2675141,2678140,2697207,2720086,2733466,2746517,2756545,2757070,2764041,2775915,2800439,2801507,2803059,2807232,2830244,2839856,2853223,2885269,2886680,2902833,2903239,2968508,2984910,2988786
2021-01-17 19:25:57.270840,CaOH_velsel_runs,del_s2w_GHz=3.5,successes_pp=832,succ_mols_pp=,466,493,1639,6090,6163,6987,7188,8139,12917,14505,20389,22506,31119,31709,41103,42487,44492,47099,54855,59811,72030,72478,73723,74929,78524,83302,93276,104962,110610,110916,121573,131443,133025,137971,141766,142806,144693,146285,148107,152746,152909,156650,163807,164766,167962,169767,171638,171938,175637,180299,180553,180901,185132,188020,189670,194177,195778,197013,197673,201105,205068,208776,211186,214589,214836,217133,220809,222338,225898,236741,239691,239706,239926,247937,258346,259944,260908,269122,269315,273984,277042,277777,287672,288053,289791,295838,297999,303420,306042,313639,320236,323761,324686,336455,338986,345105,351558,353580,363267,372302,377236,382798,383190,386068,386360,387875,388137,393593,394536,398129,405187,411560,413766,416931,418403,422890,425886,428771,429311,430170,430657,433109,434145,439092,446659,456645,456745,461958,462195,465587,481134,483448,483748,489304,499907,505807,510112,512721,518535,518682,525307,528597,530417,530952,534985,537121,541387,542564,545720,546739,547705,553023,557957,564639,569050,569816,570582,574937,578584,579853,580149,588193,590202,590468,600949,601508,613988,616649,616825,616892,622090,625026,626154,630551,630605,638662,642319,649591,651378,673707,674942,680948,686318,686804,689503,693491,696149,696759,698363,698453,699190,706836,708999,710232,710735,717792,718360,725256,727396,735462,736232,741350,741567,741870,745732,754456,759394,762379,771242,776180,784117,784243,785920,798379,799373,808149,811709,813748,822916,827931,831886,832795,834617,838217,841272,844102,847638,847945,852674,858943,859286,866841,867644,867793,872376,876092,883543,883629,885891,886067,896081,896541,898841,901331,901597,906503,906661,912586,914490,917865,918982,932815,934235,942332,945884,950055,953149,953265,953747,959474,963438,964561,964774,966410,967489,967961,971980,976216,983584,984777,991217,994769,997048,1003044,1003480,1004874,1008456,1011712,1013266,1019073,1019423,1021697,1027137,1028332,1028621,1033289,1034014,1035648,1037384,1038244,1039234,1043347,1046837,1058110,1062950,1068979,1069444,1072303,1076163,1076670,1079978,1090013,1091809,1099869,1106705,1107457,1115750,1116509,1123930,1130979,1131174,1131974,1133626,1133658,1144326,1145792,1148106,1149190,1151015,1159609,1166045,1170116,1170722,1176129,1179553,1181511,1182022,1183900,1187492,1191011,1192894,1192996,1193024,1204646,1204750,1207474,1208611,1213350,1213714,1213860,1215832,1218316,1223545,1223909,1225971,1228459,1228853,1229806,1230720,1233112,1243010,1244622,1246696,1255386,1260356,1262202,1263277,1266752,1267520,1275596,1279940,1281291,1285636,1288064,1293481,1293815,1294543,1297335,1305382,1308655,1313470,1315355,1316106,1321156,1321200,1323556,1324025,1324836,1328903,1334098,1338451,1347254,1348731,1352564,1354842,1356705,1361758,1364305,1368050,1373739,1383025,1387345,1388401,1393471,1397374,1399697,1402020,1403405,1403885,1404747,1406346,1407142,1409654,1419896,1426021,1429442,1431158,1438342,1440242,1445738,1448732,1451495,1453730,1455811,1457213,1459856,1461478,1461735,1465507,1466829,1469495,1470208,1470717,1473226,1480396,1480518,1484008,1486141,1487378,1496309,1508520,1514403,1517573,1518810,1521272,1524443,1528861,1530046,1530719,1532567,1532657,1537319,1540868,1541329,1543406,1544333,1544593,1549249,1553564,1557932,1564011,1564987,1570619,1585156,1585458,1588550,1589613,1594186,1595461,1601149,1604852,1609321,1617486,1617639,1622401,1635004,1636158,1636513,1640409,1644072,1645051,1651113,1653413,1664704,1678847,1680385,1691168,1696038,1698865,1699712,1702535,1703879,1705348,1706405,1707864,1708778,1712162,1714861,1715287,1724626,1726537,1736684,1742767,1755410,1757387,1758185,1760213,1770032,1773944,1775654,1779541,1784728,1785330,1785819,1785899,1786644,1787450,1789778,1797312,1797801,1799005,1799489,1807611,1807814,1811700,1825696,1837290,1838426,1844209,1851420,1855412,1871796,1876172,1882331,1885400,1889507,1894379,1897091,1900501,1902558,1903737,1904188,1905616,1914029,1914041,1918393,1924332,1924839,1925698,1937927,1940785,1942077,1946703,1954128,1954628,1975786,1996726,2003316,2007169,2010745,2025085,2027783,2027946,2032746,2032947,2036623,2039028,2039392,2039815,2040377,2041761,2042482,2051210,2052186,2058582,2063553,2064234,2069692,2070381,2074822,2074936,2080113,2083576,2084715,2086356,2086386,2093730,2098609,2099320,2100999,2102517,2103486,2113509,2123360,2131537,2131855,2142555,2143863,2156776,2169842,2172388,2173466,2176644,2176985,2179347,2179471,2185389,2190348,2194639,2197672,2198988,2207865,2209507,2213010,2216135,2216782,2217351,2219338,2229075,2236574,2238242,2238283,2239618,2240361,2248743,2252036,2254289,2258460,2263042,2265599,2272982,2273400,2277884,2292119,2293064,2296326,2298841,2300775,2304693,2309546,2310924,2317280,2318108,2319303,2321823,2322871,2325566,2328599,2331379,2333924,2334585,2339794,2344630,2345590,2348695,2355121,2357840,2361265,2364961,2371284,2376279,2378095,2378824,2382457,2385693,2386185,2388169,2389920,2389935,2391117,2399399,2400195,2400949,2406570,2413196,2415894,2418186,2431969,2432513,2433684,2434263,2436309,2450026,2451344,2454106,2456341,2457681,2460562,2463336,2463398,2467523,2473676,2474375,2477425,2477951,2482343,2490635,2492689,2495028,2498779,2505815,2507810,2508268,2512506,2523109,2523645,2524458,2524642,2529455,2531345,2533106,2535864,2543436,2546493,2547413,2547836,2549338,2551621,2556743,2560726,2562821,2571459,2571614,2572043,2572764,2583934,2584219,2587258,2588056,2588670,2591649,2593001,2593483,2595079,2595629,2596375,2599693,2603157,2606732,2611011,2614032,2616299,2622968,2624768,2626048,2632467,2637489,2647754,2662620,2665281,2668303,2673410,2674402,2675141,2676292,2679726,2686732,2690371,2691140,2694893,2695953,2701926,2707906,2711841,2720086,2725522,2726211,2732607,2733466,2746517,2747886,2753509,2755668,2756263,2756545,2762968,2764041,2764562,2772863,2775915,2777342,2784009,2785373,2787364,2793413,2795833,2796610,2797320,2799363,2800439,2800782,2801507,2803059,2803205,2807232,2807971,2815634,2818533,2821639,2830244,2839484,2839856,2841771,2845837,2848481,2848763,2853223,2854065,2858296,2860642,2865686,2867428,2869179,2870876,2883322,2883489,2885269,2886680,2888503,2900366,2900528,2902833,2903239,2903431,2905505,2918264,2934246,2953004,2953207,2954327,2955128,2961004,2962405,2964460,2967385,2968508,2978635,2984910,2988786,2990112,2993491,2999395
2021-01-17 19:35:36.493721,fig8_CaOH_130velsel,gate=0.15,successes=13947
2021-01-17 19:35:36.573789,fig8_CaOH_130velsel,gate=0.65,successes=2078
2021-01-17 19:35:36.639738,fig8_CaOH_130velsel,gate=1.15,successes=819
2021-01-17 19:35:36.654369,fig8_CaOH_130velsel,gate=1.65,successes=0
2021-01-17 19:35:36.918387,fig8_CaOH_130velsel,successes_pp=0,succ_mols_pp=,0
2021-01-17 20:01:38.348232,fig8_CaOH_110velsel,gate=0.15,successes=10040
2021-01-17 20:01:38.414356,fig8_CaOH_110velsel,gate=0.65,successes=1512
2021-01-17 20:01:38.425071,fig8_CaOH_110velsel,gate=1.15,successes=0
2021-01-17 20:01:38.431453,fig8_CaOH_110velsel,gate=1.65,successes=0
2021-01-17 20:01:38.600929,fig8_CaOH_110velsel,successes_pp=0,succ_mols_pp=,0
2021-01-17 20:13:10.699423,fig8_CaOH_150velsel,gate=0.15,successes=18496
2021-01-17 20:13:10.765138,fig8_CaOH_150velsel,gate=0.65,successes=2595
2021-01-17 20:13:10.832960,fig8_CaOH_150velsel,gate=1.15,successes=1600
2021-01-17 20:13:10.894356,fig8_CaOH_150velsel,gate=1.65,successes=160
