,mol_index,v_zi,v_zf
0,20.0,114.39210876817914,105.82409478868136
1,166.0,132.06982745383937,132.0788988300082
2,190.0,150.38217306762098,153.59347987929726
3,322.0,95.89084250295782,101.39613560783177
4,373.0,118.72557498619828,126.92939612949893
5,473.0,187.39878356984005,187.5771877713802
6,503.0,117.83482127993074,113.09906839057523
7,1217.0,111.95981304085291,116.22623714942802
8,1372.0,65.4679252756226,72.51817224355351
9,1387.0,168.5363461566991,174.42744430328142
10,1567.0,113.11071680117527,113.31806560308871
11,1621.0,98.25292660561257,108.06714461556254
12,1631.0,97.82812098213961,102.02491951548778
13,1887.0,98.3723360892705,98.37513122287362
14,1925.0,85.25117893624648,72.29793982042088
15,1937.0,110.04394612767376,114.37221102898633
16,2209.0,97.69983801956087,88.76753355656749
17,2240.0,121.18267811991188,112.49069078317312
18,2242.0,123.2534550043807,123.24902007743903
19,2334.0,125.99872616350656,125.99158863419451
20,2609.0,157.5997120003939,160.6543100642472
21,2777.0,97.8467866809913,107.6823793276808
22,2836.0,83.2648422001381,83.25459054694689
23,3059.0,152.00642570662183,158.52171289589026
24,3196.0,107.44592799449231,111.8473929862239
25,3504.0,154.64699498280794,157.9501686861935
26,3831.0,117.0874088099035,117.08766369659051
27,3851.0,138.04359963028946,138.04236064527507
28,3920.0,147.6931040183204,150.8991935740403
29,4557.0,134.22317409899853,134.22887540498428
30,4618.0,140.428027299583,136.84399294888928
31,4794.0,76.91578094623759,69.82347697938343
32,4848.0,159.12254138358963,162.51612317186073
33,4962.0,171.24898743801577,168.37457154182144
34,5117.0,133.4303548217655,133.41900732288892
35,5152.0,129.56843982925844,125.7650121576939
36,5166.0,88.68474559229428,76.44966757766657
37,5232.0,143.08603077461936,143.09367076399678
38,5366.0,124.00535173830846,128.1880243291228
39,5378.0,97.53058125732296,97.53643359451057
40,5581.0,115.88274025223194,120.0267333251256
41,5727.0,130.6382980516567,126.8410094054837
42,5981.0,135.79553950300564,139.55970669390322
43,6063.0,116.80563372793657,119.79152912622402
44,6402.0,112.39301539261238,103.08307904024822
45,6525.0,122.83635884518542,118.52570634806153
46,6573.0,139.08236877424693,142.77913606964722
47,6628.0,137.42898611306606,137.44485952294608
48,6906.0,103.85980297279936,99.05953939995338
49,7162.0,124.55373216655192,116.6292994462517
50,7442.0,147.18186583846494,150.7094357119672
51,7486.0,87.78493907040237,81.98214830139622
52,7617.0,149.52366200287574,149.53268344052216
53,7621.0,102.05976726996794,97.18245220379104
54,7834.0,130.55234254154814,130.5509553661456
55,8010.0,92.8281106749395,97.84492628644986
56,8125.0,52.211166725627855,61.1494875779507
57,8216.0,164.84518117125958,164.83828504614334
58,8267.0,150.44828776980827,153.60673583853745
59,8422.0,85.50689117346214,94.86712888596192
60,8796.0,125.02780313898215,129.26623032848465
