,mol_index,v_zi,v_zf
3742,548263.0,131.17285785980167,127.11738397740785
3743,548305.0,119.44394214918051,123.83762128190364
3744,548545.0,124.57536006194434,116.19524771077128
3745,548606.0,130.0049861103448,133.94585174014932
3746,549175.0,77.91404977028645,70.88570936041819
3747,549188.0,85.86882936031728,73.16422156918196
3748,549350.0,138.38445755321922,134.82124967914615
3749,549817.0,127.073382456869,127.10689068541615
3750,549871.0,94.64054884275579,104.75524657861301
3751,550043.0,141.65634519009097,137.91143972027353
3752,550112.0,101.59909618738783,111.0909268212471
3753,550163.0,191.9072100089873,191.90349172129592
3754,550230.0,47.89210489215634,47.85843777953866
3755,550391.0,153.972203479018,157.3304665170229
3756,550467.0,103.80321291154938,93.57966724261432
3757,550495.0,98.33417564034505,106.58551387287935
3758,550598.0,138.61044857851496,142.09976785152963
3759,550753.0,144.573908581812,147.74794826075816
3760,550926.0,175.3163792279028,178.0772526903723
3761,550933.0,185.12928243733552,182.28829929634202
3762,550970.0,113.54899482686747,104.26428751098624
3763,551233.0,118.11989582821653,118.123175908948
3764,551402.0,71.64577169974453,64.00802328991921
3765,551661.0,65.36460720985923,57.607427916977876
3766,551686.0,92.38105962164596,100.91259304239767
3767,551786.0,130.05171321857782,126.24701273875827
3768,551988.0,141.07369690797412,144.72273323398815
3769,552000.0,116.99011350892034,109.42829880226382
3770,552048.0,128.47910774083257,135.28115094285528
3771,552100.0,137.16642257076944,133.3218970228475
3772,552301.0,126.24753792131528,125.46097914877966
3773,552457.0,94.59245210712429,89.27874393789813
3774,552827.0,111.65617071087459,111.64537297779445
3775,552992.0,110.79837351191749,111.01554107114984
3776,553119.0,60.43078770538352,51.32272283121633
3777,553459.0,75.4327705643484,68.4562780226383
3778,553561.0,128.6915519281033,124.81940212782074
3779,553596.0,109.94481468075759,114.28661963041246
3780,553784.0,93.97713963340613,83.05555786682054
3781,554149.0,60.989532302068234,52.40592354000296
3782,554161.0,117.81468757197135,113.60361688321993
3783,554985.0,155.1452146437797,148.55874663039498
3784,555092.0,71.96410835935242,64.1985345412525
3785,555174.0,163.1762849975077,163.18943506122324
3786,555572.0,99.16796412868469,99.36437070603914
3787,555590.0,111.02535459350352,101.50229842603156
3788,555698.0,129.83253316239052,129.5653157103314
3789,555777.0,167.69779991670094,164.5626397827958
3790,555785.0,112.35433844375663,116.68210512997358
3791,555999.0,125.88807578012015,122.5602094925759
3792,556017.0,123.67767643800923,131.58086510151023
3793,556034.0,125.5956490256647,129.47813712722066
3794,556168.0,143.76098562296403,143.75726298629178
3795,556437.0,113.02009496821799,108.59071889290607
3796,556623.0,124.12361383113384,115.66809503254919
3797,557125.0,118.8248764737637,119.11952222701426
3798,557302.0,62.179372548562064,53.77094006257336
3799,557498.0,117.21313254955206,121.28249039432045
3800,557605.0,134.59375143182197,130.90867114184334
3801,557876.0,103.61385020320205,112.92134176520608
3802,558017.0,50.52545913569104,59.96034616987478
3803,558040.0,91.95492270554043,80.19024953569111
3804,558295.0,149.2954818526543,145.71796361455264
3805,558552.0,123.03878201659899,131.03830718008632
3806,558592.0,98.40767777646398,108.17394639937403
3807,558870.0,93.99661476113917,104.16691315866139
3808,558935.0,77.85454701515556,89.90395379160874
3809,558956.0,154.14564429683415,154.16446064716268
3810,559299.0,128.25501775371436,120.43207688951172
3811,559588.0,120.68558270884827,112.8345165227234
3812,560086.0,134.96451593960026,138.51176101890863
3813,560372.0,104.32978494824187,94.08614991270035
3814,560591.0,146.77895166579103,146.5978179489039
3815,560606.0,116.68117173357258,116.3855950708764
3816,560657.0,132.29672727038695,135.91645394815905
3817,560695.0,147.43205685738283,147.38606627345973
