,mol_index,v_zi,v_zf
0,166871.0,163.1490719346853,72.89512079772058
1,226470.0,223.81547285919325,166.80090755757993
2,253353.0,188.66673626941918,121.6506364142992
3,330736.0,165.85813189278608,76.34258003432711
4,364247.0,174.43374454204186,91.03561668214715
5,393382.0,193.0507776187156,129.0622400966903
6,404952.0,179.64057835150885,100.6046619564703
7,411407.0,154.7573850490049,47.23277650447856
8,448263.0,167.67163114543692,79.97201949040566
9,467891.0,151.6422280588599,32.59850382904665
10,476914.0,176.31903499853286,96.81363730307704
11,530421.0,176.76707039327226,95.40935997218847
12,546562.0,159.58841791347203,55.21988236020332
13,553421.0,161.65317482910214,68.14928179020329
14,650540.0,162.3732429617305,63.273858624718926
15,781374.0,172.3687157085899,87.21988988070515
16,796016.0,151.5960521823085,26.704073787753256
17,874669.0,165.15816262770707,81.09838268334593
18,891458.0,154.26357732374228,40.76882569692802
19,962263.0,177.18053061652603,102.21992795539606
20,969679.0,163.81338979337178,69.21359425730014
21,1087034.0,158.44592400963387,57.95402666166288
22,1105489.0,175.38330964837263,91.95719057499501
23,1171894.0,172.31616617490914,90.22458143163294
24,1174174.0,177.43550124139105,97.60247211414983
25,1191209.0,185.46136536050483,107.13974686679379
26,1266237.0,157.70877683967512,49.0184753534918
27,1281699.0,171.32033153085345,94.53659259787302
28,1313402.0,182.59782505171148,106.71837026190683
29,1332143.0,170.68334196039348,82.17941770439246
30,1352795.0,194.65115767240422,131.76285824735183
31,1382876.0,165.8384662194185,66.07130100703408
32,1383846.0,178.39231781579102,101.22924076740112
33,1390485.0,168.1333114169821,78.46722096467475
34,1400915.0,169.5915705595924,88.16477630292643
35,1431470.0,161.42523329277208,53.198041789345645
36,1434658.0,198.60988511752947,136.09126483783734
37,1514891.0,170.85305556599118,87.39138623541346
38,1548077.0,159.0913465534075,52.532325639027995
39,1557774.0,156.9050860902567,51.93184806214763
40,1571843.0,167.6301510487068,73.76158362589953
41,1587093.0,166.1123226655227,74.45632722243431
42,1690892.0,177.91742400399136,102.80944048319877
43,1691935.0,154.76926368230068,49.3836712134238
44,1863714.0,181.15955490910196,108.37680777859298
45,1917309.0,237.5223424440385,185.15503179701315
46,1918226.0,164.96689754723758,67.00042255352582
47,1953467.0,178.4713372886856,103.76357688066757
48,1956709.0,178.28672770678523,97.80236774545988
49,1956873.0,174.78992916261672,93.1902166502535
50,2036364.0,167.89552167430418,72.36809036523682
51,2071723.0,159.87388652960618,62.40606421642576
52,2103476.0,150.71995515977198,31.677006082778288
53,2143180.0,156.49784764466028,43.384252100223435
54,2190039.0,174.95968364430655,95.07763318312553
55,2259892.0,179.1893359969873,98.84245960753515
56,2294503.0,163.61900016943576,68.46262902449641
57,2371639.0,180.97490873902157,104.20594735484362
58,2385578.0,155.70963454893206,53.99048032138863
59,2428712.0,165.2034103174651,74.72067300058201
60,2484869.0,152.20972085330993,32.925783321894116
61,2491031.0,169.23302717781903,84.22234838269883
62,2504190.0,156.4599309170233,47.833752617422725
63,2508408.0,217.8770266305152,160.9997514209856
64,2526090.0,165.05571054805333,74.95803567991899
65,2557420.0,179.10269906563227,101.62620032552468
66,2560493.0,157.2891417350169,53.151620574233036
67,2565234.0,154.55786718912947,46.734333632448745
68,2766293.0,153.22715152230478,35.79538330131625
69,2823534.0,167.8618030968996,81.1567294930059
70,2879752.0,156.2320559304305,47.732100757397745
71,2905284.0,164.49000144351274,69.12420426959349
72,2965667.0,161.69503942489393,65.6053159717005
73,3045954.0,179.63397915376441,101.9585187686992
74,3133545.0,172.47453741642792,88.97639791626217
75,3193106.0,161.0060331050523,66.07670929037775
76,3199002.0,165.74426257778114,78.93598466977326
77,3208763.0,163.3864205070344,66.89356013523908
78,3452577.0,187.1371826927243,114.7837286351423
79,3644904.0,151.57472449269025,35.494125100632644
80,3659113.0,154.84053969632774,38.552420242301636
81,3683661.0,152.3679180094725,25.800205520718684
82,3696460.0,163.95763974206676,67.07236511222061
83,3706047.0,210.70398558334426,154.22707176217406
84,3711479.0,153.9802335282061,35.38941115178194
85,3831401.0,182.0548172998,105.43971359578863
86,3937789.0,182.0947581588474,103.42568148003222
87,3940936.0,182.3304123606738,110.511629616611
88,3974906.0,200.18452833019165,135.31532336483795
89,4084972.0,159.8149656219394,53.70038851347291
90,4113514.0,174.65901362870778,90.46588695037204
91,4119503.0,171.41435239005526,90.0118631093233
92,4180597.0,152.76813286593443,23.92979305507079
93,4237896.0,188.35806384176377,112.45769089597076
94,4279901.0,164.62362511694138,74.3682967992367
95,4312060.0,152.00539191794417,22.807903836439596
96,4325939.0,167.59882428795063,71.56551079633577
97,4340283.0,184.43755538955782,106.84915878747621
98,4343102.0,182.85379395440245,103.41683394348912
99,4413702.0,165.89706453306707,76.8393233841092
