0.15000000000000002,10,11,13,13,12,15,11,18,9,9,15,11,12,15,14,9,14,10,11,11,9
0.20555555555555555,10,16,13,11,13,15,12,8,15,14,8,14,16,14,14,11,12,8,16,14,13
0.26111111111111107,14,16,14,14,18,10,11,12,7,16,14,10,7,13,6,10,13,12,18,16,14
